PubchemCTD,CID,CanonicalSMILES,InChIKey
C452282,15965876,C1C(C(=O)NC(=O)C1O)N2C(=O)C3=CC=CC=C3C2=O,HHTOWVWIVBSOKC-DTWKUNHWSA-N
C454675,4804492,CCC1(C(=O)N(C(=O)N1)CC2=CC=CC=C2)C3=CC=CC=C3,ZMZDHUHMXXALFX-UHFFFAOYSA-N
D008620,4064,CCCC(C)(COC(=O)N)COC(=O)N,NPPQSCRMBWNHMW-UHFFFAOYSA-N
C049346,6436605,CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O,FBOUIAKEJMZPQG-AWNIVKPZSA-N
C507425,11515637,C1=CC(=C2C=C(SC2=C1)C(=O)N=C(N)N)C#N,WGKIDCRTLNUROQ-UHFFFAOYSA-N
C021092,5311454,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,IBLNKMRFIPWSOY-FNORWQNLSA-N
D011223,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,FSVJFNAIGNNGKK-UHFFFAOYSA-N
C544471,5743568,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C=C(C=C3)O,LJBQRRQTZUJWRC-UHFFFAOYSA-N
C502236,24901761,CCCC1=C(C=CC(=C1)C2CCCCC2)OCCCOC3=CC=C(C=C3)C4C(=O)NC(=O)O4,CDSIXYFIAKCJFQ-UHFFFAOYSA-N
C045316,68867,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+](=O)[O-])N,ZDLBNXXKDMLZMF-UHFFFAOYSA-N
C086219,10056458,CC1=C2C(C(=O)C3(C(C(C(C2(C)C)(CC1OC(=O)C(C(C4=CC=CC=C4)NC(=O)C5=CC=CC=C5)O)O)OC(=O)C6=CC=CC=C6)C7(COC7C(C3O)O)OC(=O)C)C)OC(=O)C,NDCWHEDPSFRTDA-FJMWQILYSA-N
C515050,5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,GBBSUAFBMRNDJC-UHFFFAOYSA-N
C081294,91825658,CC(=O)O.CC(=O)O.C1CCC(CC1)N.N.Cl[Pt]Cl,TWEQNPPRXJRHHM-UHFFFAOYSA-L
D010624,3675,C1=CC=C(C=C1)CCNN,RMUCZJUITONUFY-UHFFFAOYSA-N
C043425,3455,C1CN(CCN1CCCC2=CC=CC=C2)CCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,NAUWTFJOPJWYOT-UHFFFAOYSA-N
D002047,644073,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O,RMRJXGBAOAMLHD-IHFGGWKQSA-N
C057222,159654,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC,MIBATSHDJRIUJK-ROJLCIKYSA-N
D000525,2118,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,VREFGVBLTWBCJP-UHFFFAOYSA-N
D014229,5556,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,JOFWLTCLBGQGBO-UHFFFAOYSA-N
C039668,37632,CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,GJSLOMWRLALDCT-UHFFFAOYSA-N
C521013,11960529,CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,JNAHVYVRKWKWKQ-CYBMUJFWSA-N
D008730,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,QXKHYNVANLEOEG-UHFFFAOYSA-N
C027955,14421,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1,XWIYFDMXXLINPU-UHFFFAOYSA-N
D010419,4735,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,XDRYMKDFEDOLFX-UHFFFAOYSA-N
C012376,21268,C=CC(C1=CC2=C(C=C1)OCO2)O,VVBJNJFYBCLUAH-UHFFFAOYSA-N
C013567,6420504,CNCCC=C1C2=CC=CC=C2CC(C3=CC=CC=C31)O,VAGXZGJKNUNLHK-WJDWOHSUSA-N
C001422,91565,CC(C)NCC(COC1=CC=C(C2=CC=CC=C21)O)O,CWEPACWBWIOYID-UHFFFAOYSA-N
C006069,4066,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,HOKDBMAJZXIPGC-UHFFFAOYSA-N
C054116,5463854,C1CCC23CCNC(C2C1)CC4=C3C=C(C=C4)O,IYNWSQDZXMGGGI-NUEKZKHPSA-N
C034364,5282440,C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O,SHZKQBHERIJWAO-AATRIKPKSA-N
C005709,441975,CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC=CC=C45,GRTOGORTSDXSFK-XJTZBENFSA-N
C041930,54841,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,VHGCDTVCOLNTBX-QGZVFWFLSA-N
C023492,17005,CC(CC1=CC(=C(C=C1)O)O)N,KSRGADMGIRTXAF-UHFFFAOYSA-N
C039685,162836,CC(C1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O)O,GTYMTYBCXVOBBB-UHFFFAOYSA-N
C080580,9838803,CN(C)CC1CCCCC1(C2=CC(=CC=C2)O)O,UWJUQVWARXYRCG-HIFRSBDPSA-N
C540176,10316203,CC(C)(C)NCC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,ZVMMVSSEAMUNGI-UHFFFAOYSA-N
C012878,159899,C1=CC=C2C(=C1)C=CC=C2OCC(CN)O,ZFMCITCRZXLMDJ-UHFFFAOYSA-N
D003647,2966,C1CN(CC2=CC=CC=C21)C(=N)N,JWPGJSVJDAJRLW-UHFFFAOYSA-N
C120605,8758226,COC1=CC2=C(C=C1)C(=CC(=O)O2)CN,JTWMBPZRYBLNNG-UHFFFAOYSA-N
C542024,10446087,CC(C)NCC(COC1=CC=CC2=C1C=CC=C2O)O,WMYPGILKDMWISO-UHFFFAOYSA-N
C008390,18635,CSCCC=O,CLUWOWRTHNNBBU-UHFFFAOYSA-N
C051268,70775,C=CCC1=CC(=C(C=C1)O)O,FHEHIXJLCWUPCZ-UHFFFAOYSA-N
C058468,3082717,CN(C(CN1CCCC1)C2=CC=CC=C2)C(=O)CC3=CC(=C(C=C3)Cl)Cl.Cl,VFLWVWZSDBTGQJ-VEIFNGETSA-N
D013034,644020,C1CCN2CC3CC(C2C1)CN4C3CCCC4,SLRCCWJSBJZJBV-ZQDZILKHSA-N
C099041,443879,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,OOGJQPCLVADCPB-HXUWFJFHSA-N
C001470,36284,CC(CCC(=O)C1=COC=C1)O,RJYQLMILDVERHH-UHFFFAOYSA-N
C026013,61810,CC(CC1=CC=CC=C1)NCCC#N,IQUFSXIQAFPIMR-UHFFFAOYSA-N
C051570,124844,CCC(CC1=CC2=C(C=C1)OCO2)NC,USWVWJSAJAEEHQ-UHFFFAOYSA-N
D002727,6178111,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,SSOLNOMRVKKSON-UHFFFAOYSA-N
D011715,708857,CN1CCCN=C1C=CC2=CC=CS2,YSAUAVHXTIETRK-AATRIKPKSA-N
C530155,9894205,COC1=C(C=C2CN(CCC2=C1)C(=O)C3CCCN(C3)CCNC(=O)C4=CC=C(C=C4)F)OC,MWLKUSHZNSYRKK-HXUWFJFHSA-N
C007278,95478,CCNCCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,MCYUUUTUAAGOOT-UHFFFAOYSA-N
C043585,114976,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCNC3CC6=C5C(=C(C=C6)O)O4)OC)O,YOYLLRBMGQRFTN-IOMBULRVSA-N
C489645,4292,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NCCC4=CC=CC=C4,VYDBTNADENXYSN-UHFFFAOYSA-N
C015408,4615,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,BAINIUMDFURPJM-UHFFFAOYSA-N
C010471,5283820,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C,DGABKXLVXPYZII-SIBKNCMHSA-N
C066888,7177,CCN(CC)CC(C)(C)COC(=O)C1=CC=C(C=C1)N,OWQIUQKMMPDHQQ-UHFFFAOYSA-N
C001801,3034396,CCC1CN2CCC3=C(C2CC1C(=COC)C(=O)OC)NC4=C3C(=CC=C4)OC,LELBFTMXCIIKKX-QVRQZEMUSA-N
C117715,3052566,C1=CC(=C(C(=C1)Cl)NC2=C(C=C(C=C2)O)CC(=O)O)Cl,VNQURRWYKFZKJZ-UHFFFAOYSA-N
C058254,5210,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,UNAANXDKBXWMLN-UHFFFAOYSA-N
D017294,4595,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,FELGMEQIXOGIFQ-UHFFFAOYSA-N
C024075,7501,C=CC1=CC=CC=C1,PPBRXRYQALVLMV-UHFFFAOYSA-N
C015068,1355,C1CN(CCN1)C2=CC(=CC=C2)Cl,VHFVKMTVMIZMIK-UHFFFAOYSA-N
D002065,2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,QWCRAEMEVRGPNT-UHFFFAOYSA-N
D015016,8969,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,BLGXFZZNTVWLAY-SCYLSFHTSA-N
D000639,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,KFYRPLNVJVHZGT-UHFFFAOYSA-N
D015283,2771,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,WSEQXVZVJXJVFP-UHFFFAOYSA-N
D007099,3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,BCGWQEUPMDMJNV-UHFFFAOYSA-N
D002746,2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,ZPEIMTDSQAKGNT-UHFFFAOYSA-N
D011802,441074,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,LOUPRKONTZGTKE-LHHVKLHASA-N
D011803,3034034,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,LOUPRKONTZGTKE-WZBLMQSHSA-N
D004294,3151,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,FGXWKSZFVQUSTL-UHFFFAOYSA-N
D009661,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,PHVGLTMQBUFIQQ-UHFFFAOYSA-N
D009529,41114,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,AIKVCUNQWYTVTO-UHFFFAOYSA-N
D009543,4485,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,HYIMSNHJOBLJNT-UHFFFAOYSA-N
D014700,2520,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N
D003891,2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,HCYAFALTSJYZDH-UHFFFAOYSA-N
D005473,3386,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,RTHCYVBBDHJXIQ-UHFFFAOYSA-N
D017374,43815,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,AHOUBRCZNHFOSL-YOEHRIQHSA-N
D020280,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,VGKDLMBJGBXTGI-SJCJKPOMSA-N
D016718,444899,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,YZXBAPSDXZZRGB-DOFZRALJSA-N
D004281,445580,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,MBMBGCFOFBJSGT-KUBAVDMBSA-N
D015118,446284,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,JAZBEHYOTPTENJ-JLNKQSITSA-N
D017962,5280934,CCC=CCC=CCC=CCCCCCCCC(=O)O,DTOSIQBPPRVQHS-PDBXOOCHSA-N
D019787,5280450,CCCCCC=CCC=CCCCCCCCC(=O)O,OYHQOLUKZRVURQ-HZJYTTRNSA-N
D002185,644019,CCCCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O,QHMBSVQNZZTUGM-ZWKOTPCHSA-N
D007069,3690,C1CN(P(=O)(OC1)NCCCl)CCCl,HOMGKSMUEGBAAB-UHFFFAOYSA-N
C013592,5281647,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)C4C(C(C(C(O4)CO)O)O)O)O,AEDDIBAIWPIIBD-ZJKJAXBQSA-N
D002927,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,AQIXAKUUQRKLND-UHFFFAOYSA-N
D009853,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,SUBDBMMJDZJVOS-UHFFFAOYSA-N
D064747,3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,MJIHNNLFOKEZEW-UHFFFAOYSA-N
C062735,5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,YEEZWCHGZNKEEK-UHFFFAOYSA-N
D003520,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,CMSMOCZEIVJLDB-UHFFFAOYSA-N
D002220,2554,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,FFGPTBGBLSHEPO-UHFFFAOYSA-N
D010672,1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,CXOFVDLJLONNDW-UHFFFAOYSA-N
C047781,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,PYZRQGJRPPTADH-UHFFFAOYSA-N
D003022,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,VNFPBHJOKIVQEB-UHFFFAOYSA-N
D007654,47576,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,XMAYWYJOQHXEEK-ZEQKJWHPSA-N
D012293,135398735,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,JQXXHWHPUNPDRT-WLSIYKJHSA-N
C031327,68827,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,BLUAFEHZUWYNDE-NNWCWBAJSA-N
C026209,47318,CC1=C(SSC1=S)C2=NC=CN=C2,CKNAQFVBEHDJQV-UHFFFAOYSA-N
C083998,148160,CCCCCCOC(C)C1=C(C2=NC1=CC3=NC(=CC4=C(C5=C(CC(=C6C(C(C(=C2)N6)C)CCC(=O)O)C5=N4)O)C)C(=C3C)CC)C,PUUBADHCONCMPA-USOGPTGWSA-N
C009927,5284555,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,HZEQBCVBILBTEP-ZFINNJDLSA-N
C031014,3656,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)CO,SJRHYONYKZIRPM-UHFFFAOYSA-N
C101436,54697550,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C(=CC=C3)O)OC2=O)O,BHBOXPNWDGYJNB-UHFFFAOYSA-N
C087837,54682507,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C=C(C=C3)O)OC2=O)O,SKFYEJMLNMTTJA-UHFFFAOYSA-N
C023439,13195,CC1=CN=CN1,XLSZMDLNRCVEIJ-UHFFFAOYSA-N
C051450,148386,CCC(CCCC(=O)O)COC(=O)C1=CC=CC=C1C(=O)O,XFGRNAPKLGXDGF-UHFFFAOYSA-N
C008091,54682459,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C=CC(=C3)O)OC2=O)O,IQWPEJBUOJQPDE-UHFFFAOYSA-N
D013989,38409,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,AGHANLSBXUWXTB-UHFFFAOYSA-N
D010644,54680692,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,DQDAYGNAKTZFIW-UHFFFAOYSA-N
D013426,5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,QWCJHSGMANYXCW-UHFFFAOYSA-N
C018912,159620,C1=CC=C2C(=C1)C=CC3=C2C=C4C=CC5=C(C4=C3)C=CC(C5O)O,DKAAILWGWGVYES-UHFFFAOYSA-N
C542064,9997788,CC(C)(C)NC(CO)C1=CC(=C(C(=C1)Cl)N)C(F)(F)F.Cl,UBBJJBFUHAYINW-UHFFFAOYSA-N
D020008,5625,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,WHBIGIKBNXZKFE-UHFFFAOYSA-N
C558664,371436,C1=CC=C(C=C1)COC2=CC3=C(C=C2)C(=C4C=CC(=O)C=C4O3)C5=CC=CC=C5C(=O)OCC6=CC=CC=C6,YZJGKSLPSGPFEV-UHFFFAOYSA-N
C556557,11285653,COC=C(C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)C(=O)OC,IBSNKSODLGJUMQ-SDNWHVSQSA-N
D019793,3383,C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)C(=O)O,YKGGGCXBWXHKIZ-UHFFFAOYSA-N
D013411,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,SEEPANYCNGTZFQ-UHFFFAOYSA-N
D015725,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,RFHAOTPXVQNOHP-UHFFFAOYSA-N
C093628,86132,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,UFNOUKDBUJZYDE-UHFFFAOYSA-N
D000074,54676537,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,VABCILAOYCMVPS-UHFFFAOYSA-N
D014859,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,PJVWKTKQMONHTI-UHFFFAOYSA-N
C054365,6592,C(=C(Cl)Cl)(F)F,QDGONURINHVBEW-UHFFFAOYSA-N
C013226,6454370,C1C=CC=C(O1)C=O,DHQLWKZANUWLGP-UHFFFAOYSA-N
C100180,5796,CCOCCOCCOC(C)OC1=CC2=C(C=C1)OCO2,WABPPBHOPMUJHV-UHFFFAOYSA-N
C056602,4978,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)CO)O)O)O,NODGUBIGZKATOM-UHFFFAOYSA-N
C005282,10436,CC1=CC(=CC(=C1)O)O,OIPPWFOQEKKFEE-UHFFFAOYSA-N
C016630,10377,CCCCCC1=CC(=CC(=C1)O)O,IRMPFYJSHJGOPE-UHFFFAOYSA-N
C487736,7080,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,IFLREYGFSNHWGE-UHFFFAOYSA-N
C024268,7668,CCCC1=CC=CC=C1,ODLMAHJVESYWTB-UHFFFAOYSA-N
C000925,36613,C1=CC2=C(C=C1Cl)OC3=C(O2)C=C(C=C3)Cl,NBFMTHWVRBOVPE-UHFFFAOYSA-N
C005010,5281404,CC1=NC=CC2=C1NC3=CC=CC=C23,PSFDQSOCUJVVGF-UHFFFAOYSA-N
C007904,3565,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,RHVPEFQDYMMNSY-UHFFFAOYSA-N
C075228,11154476,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O,LMEHVEUFNRJAAV-UKWFQYJJSA-N
C068993,38193,C1=CC2=C(C=C1Cl)OC3=C(O2)C=CC(=C3)Cl,WMWJCKBJUQDYLM-UHFFFAOYSA-N
C516412,81533,C1=C2C(=CC(=C1Cl)Cl)C3=CC(=C(C=C23)Cl)Cl,WOCSOSVVVSBRCE-UHFFFAOYSA-N
C017679,8871,C1=CC(=O)NC=C1,UBQKCCHYAOITMY-UHFFFAOYSA-N
C020887,9216,C1=CC=C2C(=C1)OC3=CC=CC=C3O2,NFBOHOGPQUYFRF-UHFFFAOYSA-N
C016304,6594,C(=C(F)Cl)(F)F,UUAGAQFQZIEFAH-UHFFFAOYSA-N
C065844,3081957,CCCCCC1=CC(=C(C(=C1)OC)C2C=C(CCC2C(=C)C)C)OC,UYBGHBAVRNATET-VQTJNVASSA-N
C004497,442343,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,RGZSQWQPBWRIAQ-CABCVRRESA-N
D013867,1274030,C1C(=O)NC(=S)N1,UGWULZWUXSCWPX-UHFFFAOYSA-N
C009213,62330,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O)C,RCTGMCJBQGBLKT-UHFFFAOYSA-N
C492651,9804228,CC1=C(C=CC(=C1)C2=NC3=C(S2)C=CC(=C3)F)NC(=O)C(CCCCN)N.Cl.Cl,QZSMNTOCJVVFEU-CKUXDGONSA-N
C028401,10241,C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,YLQWCDOCJODRMT-UHFFFAOYSA-N
C024024,108027,CC1=C2C=CC3=C(C2=C(C4=CC=CC=C14)C)C=CC(C3O)O,YZIIKMBFHLJAFT-UHFFFAOYSA-N
C106219,133967,CC12CCCCC1=CCC3C2CCC4(C3CC(C4=O)F)C,VHZXNQKVFDBFIK-NBBHSKLNSA-N
C015813,34292,C1=CC=C2C3=C4C(=CC2=C1)C(C(C5=CC=CC(=C54)C=C3)O)O,OYOQHRXJXXTZII-UHFFFAOYSA-N
C060523,60796,CN1C2=C(C=CC(=C2)C(C3=CC=C(C=C3)Cl)N4C=NC=N4)N=N1,XLMPPFTZALNBFS-UHFFFAOYSA-N
C507816,6712941,COC1=C(C=C(C=C1)C2=NC3=C(S2)C=CC(=C3)F)OC,ZRLSVQBGBBYEAZ-UHFFFAOYSA-N
C011030,40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,BEZZFPOZAYTVHN-UHFFFAOYSA-N
C121825,5730,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O,PYEFPDQFAZNXLI-UHFFFAOYSA-N
C051452,38439,C1=C2C(=CC(=C1Cl)Cl)OC3=C(C(=C(C=C3O2)Cl)Cl)Cl,FSPZPQQWDODWAU-UHFFFAOYSA-N
C020738,32736,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C(C(C=C5)O)O)C=C2,GHARBPKRUUKTCI-UHFFFAOYSA-N
C412791,107698,C1=C2C(=CC(=C1Cl)Cl)C(=C(C(=C2Cl)Cl)Cl)Cl,ZRNSVEOEIWQEMU-UHFFFAOYSA-N
C005055,9719,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)C(F)(F)F)Cl,ZFSXZJXLKAJIGS-UHFFFAOYSA-N
C031447,62329,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-],XMWRWTSZNLOZFN-UHFFFAOYSA-N
C008625,61191,C1=CC=C(C=C1)N[N+](=O)[O-],VBEGHXKAFSLLGE-UHFFFAOYSA-N
C011088,4931,CC(C)N(C1=CC=CC=C1)C(=O)CCl,MFOUDYKPLGXPGO-UHFFFAOYSA-N
C575652,107693,C1=C2C(=C(C(=C1Cl)Cl)Cl)C=C(C(=C2Cl)Cl)Cl,XZLJCGGEQLNWDT-UHFFFAOYSA-N
C013478,9134,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C=CC5=CC=CC=C54,STJXCDGCXVZHDU-UHFFFAOYSA-N
C013280,30533,C1=CC(=C(C=C1N=[N+](C2=CC(=C(C=C2)Cl)Cl)[O-])Cl)Cl,BCOVXBPXQLIGEV-UHFFFAOYSA-N
C013279,26423,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl,SOBGIMQKWDUEPY-UHFFFAOYSA-N
C053767,19062,COC1=C(C=CC(=C1)N=NC2=CC=CC=C2)N,BQDAFHDHPLPCLC-UHFFFAOYSA-N
C085049,21502,C1C2=C(C=CC(=C2)[N+](=O)[O-])C3=C1C=C(C=C3)[N+](=O)[O-],IHZCVUBSTYOFSJ-UHFFFAOYSA-N
C417209,115224,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,HOKKPVIRMVDYPB-UHFFFAOYSA-N
C031448,6669,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,WXCMHFPAUCOJIG-UHFFFAOYSA-N
C087670,3034285,COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC,WFDXOXNFNRHQEC-GHRIWEEISA-N
C042553,9161,C1=CC2=C3C(=C1)C=CC3=CC=C2,HXGDTGSAIMULJN-UHFFFAOYSA-N
D014239,18321,C1C(O1)C(Cl)(Cl)Cl,VFEXYZINKMLLAK-UHFFFAOYSA-N
C077579,135659035,COC1=CC=CC2=C1C(=NC3=NC4=C(C(=O)N3)N=CN4C5CC(C(O5)CO)O)C6=C7C2=C8C(=CC7=C(N6)O)OCO8,PUXFRPIFXZMXIW-LHQICUJCSA-N
C511975,6683,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,BBNQQADTFFCFGB-UHFFFAOYSA-N
C077580,124428,COC1=CC=CC2=C1C(=NC3=C4C(=NC=N3)N(C=N4)C5CC(C(O5)CO)O)C6=C7C2=C8C(=CC7=C(N6)O)OCO8,UJUDOVXXLPFCGM-UHFFFAOYSA-N
C035384,10900,C(=CCl)Cl,KFUSEUYYWQURPO-UHFFFAOYSA-N
D013875,3032791,COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC,QGHREAKMXXNCOA-UHFFFAOYSA-N
C025383,637759,CC(=O)C=CC1=CC=CC=C1,BWHOZHOGCMHOBV-BQYQJAHWSA-N
C014464,7257,C1=CC(=C(C=C1N)Cl)Cl,SDYWXFYBZPNOFX-UHFFFAOYSA-N
C475568,13143216,C1=CC=C2C(=C1)C3=C4C(=C(C=C3)N)C=CC=C4C2=O,ZXPXRBDYCANCCU-UHFFFAOYSA-N
